# Filename: 134757_vna_Pump power (dBm).dat
# Timestamp: Tue Oct 20 13:47:57 2015

# Column 1:
#	name: Pump power (dBm)
#	size: 0
#	type: coordinate
# Column 2:
#	name: Frequency (GHz)
#	size: 0
#	type: coordinate
# Column 3:
#	name: Amplitude, 10log(|S|^2) (dB)
#	type: value
# Column 4:
#	name: Amplitude squared, |S|^2
#	type: value
# Column 5:
#	name: Phase
#	type: value
# Column 6:
#	name: Phase_unwrap
#	type: value

-1.000000000000e+01	4.263326535629e+00	-1.462924660642e+01	3.444096721467e-02	-2.624437054657e+00	-2.624437054657e+00
-1.000000000000e+01	4.263326934830e+00	-1.463613059356e+01	3.438641819817e-02	-2.625221424804e+00	-2.625221424804e+00
-1.000000000000e+01	4.263327334032e+00	-1.463488075182e+01	3.439631557597e-02	-2.625987922910e+00	-2.625987922910e+00
-1.000000000000e+01	4.263327733234e+00	-1.463930944967e+01	3.436125797052e-02	-2.625906695505e+00	-2.625906695505e+00
-1.000000000000e+01	4.263328132435e+00	-1.464111557693e+01	3.434697091322e-02	-2.626758765454e+00	-2.626758765454e+00
-1.000000000000e+01	4.263328531637e+00	-1.464019863076e+01	3.435422351477e-02	-2.626786102879e+00	-2.626786102879e+00
-1.000000000000e+01	4.263328930838e+00	-1.463479352582e+01	3.439700641670e-02	-2.627244803637e+00	-2.627244803637e+00
-1.000000000000e+01	4.263329330040e+00	-1.464317899682e+01	3.433065585686e-02	-2.627574309994e+00	-2.627574309994e+00
-1.000000000000e+01	4.263329729242e+00	-1.464295323886e+01	3.433244050321e-02	-2.628240291277e+00	-2.628240291277e+00
-1.000000000000e+01	4.263330128443e+00	-1.464138428347e+01	3.434484586423e-02	-2.628444246615e+00	-2.628444246615e+00
-1.000000000000e+01	4.263330527645e+00	-1.464406129708e+01	3.432368204739e-02	-2.628574627169e+00	-2.628574627169e+00
-1.000000000000e+01	4.263330926846e+00	-1.464946267658e+01	3.428101975282e-02	-2.629198684456e+00	-2.629198684456e+00
-1.000000000000e+01	4.263331326048e+00	-1.464613560582e+01	3.430729203638e-02	-2.629952363397e+00	-2.629952363397e+00
-1.000000000000e+01	4.263331725250e+00	-1.464879691197e+01	3.428627536623e-02	-2.630699770661e+00	-2.630699770661e+00
-1.000000000000e+01	4.263332124451e+00	-1.465252931528e+01	3.425682179529e-02	-2.630915102569e+00	-2.630915102569e+00
-1.000000000000e+01	4.263332523653e+00	-1.465392074272e+01	3.424584807840e-02	-2.631057367619e+00	-2.631057367619e+00
-1.000000000000e+01	4.263332922854e+00	-1.465553340182e+01	3.423313398036e-02	-2.632338039822e+00	-2.632338039822e+00
-1.000000000000e+01	4.263333322056e+00	-1.465696356026e+01	3.422186265479e-02	-2.632761879447e+00	-2.632761879447e+00
-1.000000000000e+01	4.263333721257e+00	-1.466214643718e+01	3.418104659190e-02	-2.633235966668e+00	-2.633235966668e+00
-1.000000000000e+01	4.263334120459e+00	-1.466054370402e+01	3.419366319401e-02	-2.633625980489e+00	-2.633625980489e+00
-1.000000000000e+01	4.263334519661e+00	-1.466082448613e+01	3.419145256071e-02	-2.634423489928e+00	-2.634423489928e+00
-1.000000000000e+01	4.263334918862e+00	-1.466528535864e+01	3.415635070895e-02	-2.634564935885e+00	-2.634564935885e+00
-1.000000000000e+01	4.263335318064e+00	-1.467024745519e+01	3.411734714598e-02	-2.635465999793e+00	-2.635465999793e+00
-1.000000000000e+01	4.263335717265e+00	-1.466858032534e+01	3.413044631450e-02	-2.635954527877e+00	-2.635954527877e+00
-1.000000000000e+01	4.263336116467e+00	-1.466889412520e+01	3.412798030519e-02	-2.636066572014e+00	-2.636066572014e+00
-1.000000000000e+01	4.263336515669e+00	-1.467055785919e+01	3.411490875840e-02	-2.636916128958e+00	-2.636916128958e+00
-1.000000000000e+01	4.263336914870e+00	-1.467235463853e+01	3.410079753033e-02	-2.637390368468e+00	-2.637390368468e+00
-1.000000000000e+01	4.263337314072e+00	-1.467395076188e+01	3.408826707441e-02	-2.637319164917e+00	-2.637319164917e+00
-1.000000000000e+01	4.263337713273e+00	-1.467645039637e+01	3.406865280462e-02	-2.638026301239e+00	-2.638026301239e+00
-1.000000000000e+01	4.263338112475e+00	-1.467468971584e+01	3.408246743432e-02	-2.638518557171e+00	-2.638518557171e+00
-1.000000000000e+01	4.263338511677e+00	-1.467174046436e+01	3.410562036617e-02	-2.639492601589e+00	-2.639492601589e+00
-1.000000000000e+01	4.263338910878e+00	-1.467848389686e+01	3.405270454634e-02	-2.639146232235e+00	-2.639146232235e+00
-1.000000000000e+01	4.263339310080e+00	-1.468236134999e+01	3.402231529531e-02	-2.640229526603e+00	-2.640229526603e+00
-1.000000000000e+01	4.263339709281e+00	-1.468278111257e+01	3.401902706455e-02	-2.640544524896e+00	-2.640544524896e+00
-1.000000000000e+01	4.263340108483e+00	-1.468708381594e+01	3.398533994586e-02	-2.641395080496e+00	-2.641395080496e+00
-1.000000000000e+01	4.263340507685e+00	-1.468943505186e+01	3.396694553178e-02	-2.641740356695e+00	-2.641740356695e+00
-1.000000000000e+01	4.263340906886e+00	-1.468975012073e+01	3.396448141133e-02	-2.641683614959e+00	-2.641683614959e+00
-1.000000000000e+01	4.263341306088e+00	-1.469298660374e+01	3.393917956617e-02	-2.642245152273e+00	-2.642245152273e+00
-1.000000000000e+01	4.263341705289e+00	-1.469224959612e+01	3.394493961090e-02	-2.643207804863e+00	-2.643207804863e+00
-1.000000000000e+01	4.263342104491e+00	-1.469988093115e+01	3.388534462265e-02	-2.644299292846e+00	-2.644299292846e+00
-1.000000000000e+01	4.263342503693e+00	-1.469918963696e+01	3.389073879812e-02	-2.644370881476e+00	-2.644370881476e+00
-1.000000000000e+01	4.263342902894e+00	-1.470140657036e+01	3.387344308274e-02	-2.644842560465e+00	-2.644842560465e+00
-1.000000000000e+01	4.263343302096e+00	-1.470026463883e+01	3.388235091834e-02	-2.644981556911e+00	-2.644981556911e+00
-1.000000000000e+01	4.263343701297e+00	-1.470276798774e+01	3.386282616990e-02	-2.646002746826e+00	-2.646002746826e+00
-1.000000000000e+01	4.263344100499e+00	-1.470326256111e+01	3.385897010002e-02	-2.646778883507e+00	-2.646778883507e+00
-1.000000000000e+01	4.263344499701e+00	-1.470779644716e+01	3.382364093619e-02	-2.647777868879e+00	-2.647777868879e+00
-1.000000000000e+01	4.263344898902e+00	-1.470897816256e+01	3.381443877460e-02	-2.648465462330e+00	-2.648465462330e+00
-1.000000000000e+01	4.263345298104e+00	-1.470987391274e+01	3.380746512714e-02	-2.648601397137e+00	-2.648601397137e+00
-1.000000000000e+01	4.263345697305e+00	-1.471785664032e+01	3.374538100694e-02	-2.648446876102e+00	-2.648446876102e+00
-1.000000000000e+01	4.263346096507e+00	-1.471786491435e+01	3.374531671646e-02	-2.649305306833e+00	-2.649305306833e+00
-1.000000000000e+01	4.263346495709e+00	-1.471858416187e+01	3.373972852073e-02	-2.649969365899e+00	-2.649969365899e+00
-1.000000000000e+01	4.263346894910e+00	-1.472157476086e+01	3.371650297468e-02	-2.650539394540e+00	-2.650539394540e+00
-1.000000000000e+01	4.263347294112e+00	-1.471941156496e+01	3.373330115459e-02	-2.650393334980e+00	-2.650393334980e+00
-1.000000000000e+01	4.263347693313e+00	-1.472036483015e+01	3.372589759455e-02	-2.651327663444e+00	-2.651327663444e+00
-1.000000000000e+01	4.263348092515e+00	-1.472536862647e+01	3.368706211582e-02	-2.652278162558e+00	-2.652278162558e+00
-1.000000000000e+01	4.263348491717e+00	-1.472567141826e+01	3.368471352269e-02	-2.652595155025e+00	-2.652595155025e+00
-1.000000000000e+01	4.263348890918e+00	-1.472661003667e+01	3.367743420478e-02	-2.653515891714e+00	-2.653515891714e+00
-1.000000000000e+01	4.263349290120e+00	-1.473368430726e+01	3.362262131653e-02	-2.653639385619e+00	-2.653639385619e+00
-1.000000000000e+01	4.263349689321e+00	-1.473081296189e+01	3.364485832016e-02	-2.653828022573e+00	-2.653828022573e+00
-1.000000000000e+01	4.263350088523e+00	-1.473432989924e+01	3.361762358294e-02	-2.655000743584e+00	-2.655000743584e+00
-1.000000000000e+01	4.263350487725e+00	-1.473884958433e+01	3.358265605663e-02	-2.655536770759e+00	-2.655536770759e+00
-1.000000000000e+01	4.263350886926e+00	-1.474117341162e+01	3.356469142184e-02	-2.656065247105e+00	-2.656065247105e+00
-1.000000000000e+01	4.263351286128e+00	-1.474590147660e+01	3.352817019129e-02	-2.656977459645e+00	-2.656977459645e+00
-1.000000000000e+01	4.263351685329e+00	-1.474222656454e+01	3.355655305753e-02	-2.656972859249e+00	-2.656972859249e+00
-1.000000000000e+01	4.263352084531e+00	-1.474975723973e+01	3.349841634511e-02	-2.657655043506e+00	-2.657655043506e+00
-1.000000000000e+01	4.263352483733e+00	-1.474587703589e+01	3.352835887766e-02	-2.658246262453e+00	-2.658246262453e+00
-1.000000000000e+01	4.263352882934e+00	-1.475104911050e+01	3.348845324617e-02	-2.658912186945e+00	-2.658912186945e+00
-1.000000000000e+01	4.263353282136e+00	-1.475688014095e+01	3.344352033385e-02	-2.659843530841e+00	-2.659843530841e+00
-1.000000000000e+01	4.263353681337e+00	-1.476009787033e+01	3.341875088665e-02	-2.660464786906e+00	-2.660464786906e+00
-1.000000000000e+01	4.263354080539e+00	-1.475842001536e+01	3.343166439407e-02	-2.660858264598e+00	-2.660858264598e+00
-1.000000000000e+01	4.263354479741e+00	-1.476137623195e+01	3.340891540325e-02	-2.661392150635e+00	-2.661392150635e+00
-1.000000000000e+01	4.263354878942e+00	-1.476370919685e+01	3.339097345388e-02	-2.661745027894e+00	-2.661745027894e+00
-1.000000000000e+01	4.263355278144e+00	-1.476495831650e+01	3.338137090881e-02	-2.662738233527e+00	-2.662738233527e+00
-1.000000000000e+01	4.263355677345e+00	-1.476716818588e+01	3.336438941182e-02	-2.663561394102e+00	-2.663561394102e+00
-1.000000000000e+01	4.263356076547e+00	-1.476708186061e+01	3.336505260661e-02	-2.664344370435e+00	-2.664344370435e+00
-1.000000000000e+01	4.263356475749e+00	-1.477170338578e+01	3.332956622084e-02	-2.664902078526e+00	-2.664902078526e+00
-1.000000000000e+01	4.263356874950e+00	-1.477740951189e+01	3.328580378971e-02	-2.665127562197e+00	-2.665127562197e+00
-1.000000000000e+01	4.263357274152e+00	-1.477843537481e+01	3.327794215651e-02	-2.665546413894e+00	-2.665546413894e+00
-1.000000000000e+01	4.263357673353e+00	-1.478039020709e+01	3.326296656742e-02	-2.666843693597e+00	-2.666843693597e+00
-1.000000000000e+01	4.263358072555e+00	-1.478335331053e+01	3.324027965813e-02	-2.667232710461e+00	-2.667232710461e+00
-1.000000000000e+01	4.263358471756e+00	-1.478337439939e+01	3.324011824738e-02	-2.668132880872e+00	-2.668132880872e+00
-1.000000000000e+01	4.263358870958e+00	-1.478729654819e+01	3.321011237746e-02	-2.668589507833e+00	-2.668589507833e+00
-1.000000000000e+01	4.263359270160e+00	-1.479547877388e+01	3.314760252973e-02	-2.669522809085e+00	-2.669522809085e+00
-1.000000000000e+01	4.263359669361e+00	-1.479466384918e+01	3.315382304041e-02	-2.670109926001e+00	-2.670109926001e+00
-1.000000000000e+01	4.263360068563e+00	-1.479615959332e+01	3.314240657065e-02	-2.670884382661e+00	-2.670884382661e+00
-1.000000000000e+01	4.263360467764e+00	-1.479809326544e+01	3.312765338240e-02	-2.671073419436e+00	-2.671073419436e+00
-1.000000000000e+01	4.263360866966e+00	-1.480138445608e+01	3.310255794025e-02	-2.671949186958e+00	-2.671949186958e+00
-1.000000000000e+01	4.263361266168e+00	-1.480515500228e+01	3.307383076019e-02	-2.672562012908e+00	-2.672562012908e+00
-1.000000000000e+01	4.263361665369e+00	-1.480925083616e+01	3.304265351443e-02	-2.673607704035e+00	-2.673607704035e+00
-1.000000000000e+01	4.263362064571e+00	-1.480814268614e+01	3.305108578573e-02	-2.673948227916e+00	-2.673948227916e+00
-1.000000000000e+01	4.263362463772e+00	-1.481277260380e+01	3.301586952729e-02	-2.674593917195e+00	-2.674593917195e+00
-1.000000000000e+01	4.263362862974e+00	-1.481434322906e+01	3.300393150249e-02	-2.675257332621e+00	-2.675257332621e+00
-1.000000000000e+01	4.263363262176e+00	-1.481804183314e+01	3.297583616245e-02	-2.675815996359e+00	-2.675815996359e+00
-1.000000000000e+01	4.263363661377e+00	-1.482070548907e+01	3.295561731219e-02	-2.676624652577e+00	-2.676624652577e+00
-1.000000000000e+01	4.263364060579e+00	-1.481943267196e+01	3.296527726016e-02	-2.676734977922e+00	-2.676734977922e+00
-1.000000000000e+01	4.263364459780e+00	-1.482067279105e+01	3.295586543592e-02	-2.677800746825e+00	-2.677800746825e+00
-1.000000000000e+01	4.263364858982e+00	-1.482788270020e+01	3.290119937808e-02	-2.678954103960e+00	-2.678954103960e+00
-1.000000000000e+01	4.263365258184e+00	-1.482516290294e+01	3.292181042005e-02	-2.679517952990e+00	-2.679517952990e+00
-1.000000000000e+01	4.263365657385e+00	-1.482968507972e+01	3.288754777836e-02	-2.679609168744e+00	-2.679609168744e+00
-1.000000000000e+01	4.263366056587e+00	-1.483437253965e+01	3.285207049168e-02	-2.680941976999e+00	-2.680941976999e+00
-1.000000000000e+01	4.263366455788e+00	-1.484089378799e+01	3.280277772979e-02	-2.681204829566e+00	-2.681204829566e+00
-1.000000000000e+01	4.263366854990e+00	-1.484026523363e+01	3.280752561910e-02	-2.682196217800e+00	-2.682196217800e+00
-1.000000000000e+01	4.263367254192e+00	-1.484709043597e+01	3.275600708689e-02	-2.682447979278e+00	-2.682447979278e+00
-1.000000000000e+01	4.263367653393e+00	-1.484924026532e+01	3.273979633547e-02	-2.683060456000e+00	-2.683060456000e+00
-1.000000000000e+01	4.263368052595e+00	-1.485078875624e+01	3.272812493683e-02	-2.684073835570e+00	-2.684073835570e+00
-1.000000000000e+01	4.263368451796e+00	-1.485408501517e+01	3.270329398720e-02	-2.685265365160e+00	-2.685265365160e+00
-1.000000000000e+01	4.263368850998e+00	-1.485200003049e+01	3.271899813262e-02	-2.685667364655e+00	-2.685667364655e+00
-1.000000000000e+01	4.263369250200e+00	-1.485681506732e+01	3.268274257662e-02	-2.685882103855e+00	-2.685882103855e+00
-1.000000000000e+01	4.263369649401e+00	-1.486305204254e+01	3.263584003378e-02	-2.687064878716e+00	-2.687064878716e+00
-1.000000000000e+01	4.263370048603e+00	-1.486330801470e+01	3.263391654160e-02	-2.687738450479e+00	-2.687738450479e+00
-1.000000000000e+01	4.263370447804e+00	-1.486733062861e+01	3.260370366177e-02	-2.688798607503e+00	-2.688798607503e+00
-1.000000000000e+01	4.263370847006e+00	-1.487230980925e+01	3.256634497750e-02	-2.689608093479e+00	-2.689608093479e+00
-1.000000000000e+01	4.263371246208e+00	-1.487325883962e+01	3.255922928177e-02	-2.689762737456e+00	-2.689762737456e+00
-1.000000000000e+01	4.263371645409e+00	-1.487658994954e+01	3.253426539389e-02	-2.690563979017e+00	-2.690563979017e+00
-1.000000000000e+01	4.263372044611e+00	-1.488301447048e+01	3.248617301539e-02	-2.690975789896e+00	-2.690975789896e+00
-1.000000000000e+01	4.263372443812e+00	-1.488351498891e+01	3.248242924425e-02	-2.692720536610e+00	-2.692720536610e+00
-1.000000000000e+01	4.263372843014e+00	-1.488523691621e+01	3.246955289027e-02	-2.693359002527e+00	-2.693359002527e+00
-1.000000000000e+01	4.263373242216e+00	-1.489113017018e+01	3.242552250101e-02	-2.693638799690e+00	-2.693638799690e+00
-1.000000000000e+01	4.263373641417e+00	-1.489474613006e+01	3.239853606767e-02	-2.694758016071e+00	-2.694758016071e+00
-1.000000000000e+01	4.263374040619e+00	-1.489628999145e+01	3.238702084895e-02	-2.695335760230e+00	-2.695335760230e+00
-1.000000000000e+01	4.263374439820e+00	-1.489864935991e+01	3.236943090337e-02	-2.696525049079e+00	-2.696525049079e+00
-1.000000000000e+01	4.263374839022e+00	-1.490179622395e+01	3.234598476099e-02	-2.696268668015e+00	-2.696268668015e+00
-1.000000000000e+01	4.263375238224e+00	-1.490662087696e+01	3.231007099568e-02	-2.697274030757e+00	-2.697274030757e+00
-1.000000000000e+01	4.263375637425e+00	-1.490542664953e+01	3.231895687383e-02	-2.697641053115e+00	-2.697641053115e+00
-1.000000000000e+01	4.263376036627e+00	-1.491364229644e+01	3.225787616446e-02	-2.699513398807e+00	-2.699513398807e+00
-1.000000000000e+01	4.263376435828e+00	-1.491452784450e+01	3.225129929360e-02	-2.699985927404e+00	-2.699985927404e+00
-1.000000000000e+01	4.263376835030e+00	-1.492170026714e+01	3.219807986525e-02	-2.700575375605e+00	-2.700575375605e+00
-1.000000000000e+01	4.263377234232e+00	-1.492024394707e+01	3.220887866065e-02	-2.700830974277e+00	-2.700830974277e+00
-1.000000000000e+01	4.263377633433e+00	-1.492314522816e+01	3.218736887687e-02	-2.701866643157e+00	-2.701866643157e+00
-1.000000000000e+01	4.263378032635e+00	-1.493588718183e+01	3.209307136241e-02	-2.702944929536e+00	-2.702944929536e+00
-1.000000000000e+01	4.263378431836e+00	-1.493438878653e+01	3.210414596868e-02	-2.704145990379e+00	-2.704145990379e+00
-1.000000000000e+01	4.263378831038e+00	-1.493933281793e+01	3.206761923383e-02	-2.704684993613e+00	-2.704684993613e+00
-1.000000000000e+01	4.263379230240e+00	-1.494457298184e+01	3.202895002402e-02	-2.705534708248e+00	-2.705534708248e+00
-1.000000000000e+01	4.263379629441e+00	-1.494940836680e+01	3.199330920310e-02	-2.706282152672e+00	-2.706282152672e+00
-1.000000000000e+01	4.263380028643e+00	-1.495243881289e+01	3.197099250690e-02	-2.707007420509e+00	-2.707007420509e+00
-1.000000000000e+01	4.263380427844e+00	-1.495569715703e+01	3.194701489911e-02	-2.707941406266e+00	-2.707941406266e+00
-1.000000000000e+01	4.263380827046e+00	-1.495965240530e+01	3.191793305282e-02	-2.709228129656e+00	-2.709228129656e+00
-1.000000000000e+01	4.263381226248e+00	-1.496848113944e+01	3.185311327690e-02	-2.709623828378e+00	-2.709623828378e+00
-1.000000000000e+01	4.263381625449e+00	-1.496598347150e+01	3.187143756721e-02	-2.710046351555e+00	-2.710046351555e+00
-1.000000000000e+01	4.263382024651e+00	-1.497038347751e+01	3.183916372810e-02	-2.710929475888e+00	-2.710929475888e+00
-1.000000000000e+01	4.263382423852e+00	-1.497659826786e+01	3.179363420291e-02	-2.711704238907e+00	-2.711704238907e+00
-1.000000000000e+01	4.263382823054e+00	-1.497991256539e+01	3.176938029911e-02	-2.712375496727e+00	-2.712375496727e+00
-1.000000000000e+01	4.263383222255e+00	-1.497813917944e+01	3.178235556805e-02	-2.712800204130e+00	-2.712800204130e+00
-1.000000000000e+01	4.263383621457e+00	-1.498514824269e+01	3.173110350589e-02	-2.714154095512e+00	-2.714154095512e+00
-1.000000000000e+01	4.263384020659e+00	-1.499146463694e+01	3.168498722115e-02	-2.715233871692e+00	-2.715233871692e+00
-1.000000000000e+01	4.263384419860e+00	-1.499295065825e+01	3.167414745374e-02	-2.715829667736e+00	-2.715829667736e+00
-1.000000000000e+01	4.263384819062e+00	-1.499577265678e+01	3.165357262096e-02	-2.717263422121e+00	-2.717263422121e+00
-1.000000000000e+01	4.263385218263e+00	-1.500321857573e+01	3.159934950323e-02	-2.718002149691e+00	-2.718002149691e+00
-1.000000000000e+01	4.263385617465e+00	-1.500488422522e+01	3.158723252951e-02	-2.718647861573e+00	-2.718647861573e+00
-1.000000000000e+01	4.263386016667e+00	-1.500982376256e+01	3.155132656597e-02	-2.720405844675e+00	-2.720405844675e+00
-1.000000000000e+01	4.263386415868e+00	-1.501731311461e+01	3.149696359986e-02	-2.721183466006e+00	-2.721183466006e+00
-1.000000000000e+01	4.263386815070e+00	-1.502044821074e+01	3.147423469587e-02	-2.722208304256e+00	-2.722208304256e+00
-1.000000000000e+01	4.263387214271e+00	-1.502229267968e+01	3.146087027961e-02	-2.722591681452e+00	-2.722591681452e+00
-1.000000000000e+01	4.263387613473e+00	-1.502612469651e+01	3.143312288303e-02	-2.723308468075e+00	-2.723308468075e+00
-1.000000000000e+01	4.263388012675e+00	-1.502802636130e+01	3.141936213302e-02	-2.723956819121e+00	-2.723956819121e+00
-1.000000000000e+01	4.263388411876e+00	-1.503863743918e+01	3.134268919439e-02	-2.725425946390e+00	-2.725425946390e+00
-1.000000000000e+01	4.263388811078e+00	-1.503832843638e+01	3.134491932245e-02	-2.725878701721e+00	-2.725878701721e+00
-1.000000000000e+01	4.263389210279e+00	-1.504071052914e+01	3.132773143841e-02	-2.726619544074e+00	-2.726619544074e+00
-1.000000000000e+01	4.263389609481e+00	-1.504679746308e+01	3.128385423765e-02	-2.727327575440e+00	-2.727327575440e+00
-1.000000000000e+01	4.263390008683e+00	-1.505222453621e+01	3.124478541801e-02	-2.728964140536e+00	-2.728964140536e+00
-1.000000000000e+01	4.263390407884e+00	-1.505126406438e+01	3.125169617930e-02	-2.730085957178e+00	-2.730085957178e+00
-1.000000000000e+01	4.263390807086e+00	-1.505936410363e+01	3.119346287061e-02	-2.730716159865e+00	-2.730716159865e+00
-1.000000000000e+01	4.263391206287e+00	-1.506303069557e+01	3.116713846693e-02	-2.731695330004e+00	-2.731695330004e+00
-1.000000000000e+01	4.263391605489e+00	-1.506637963544e+01	3.114311406788e-02	-2.732591830957e+00	-2.732591830957e+00
-1.000000000000e+01	4.263392004691e+00	-1.507453747637e+01	3.108466936844e-02	-2.733932710633e+00	-2.733932710633e+00
-1.000000000000e+01	4.263392403892e+00	-1.507941789321e+01	3.104975735793e-02	-2.734095165789e+00	-2.734095165789e+00
-1.000000000000e+01	4.263392803094e+00	-1.508411810170e+01	3.101617153200e-02	-2.735408364899e+00	-2.735408364899e+00
-1.000000000000e+01	4.263393202295e+00	-1.508669520314e+01	3.099777200987e-02	-2.736134572687e+00	-2.736134572687e+00
-1.000000000000e+01	4.263393601497e+00	-1.509121928221e+01	3.096549820483e-02	-2.736487971405e+00	-2.736487971405e+00
-1.000000000000e+01	4.263394000699e+00	-1.509980658394e+01	3.090433064029e-02	-2.738307556034e+00	-2.738307556034e+00
-1.000000000000e+01	4.263394399900e+00	-1.509922026106e+01	3.090850318685e-02	-2.738738223069e+00	-2.738738223069e+00
-1.000000000000e+01	4.263394799102e+00	-1.510592446500e+01	3.086082653895e-02	-2.740040388568e+00	-2.740040388568e+00
-1.000000000000e+01	4.263395198303e+00	-1.511770998530e+01	3.077719254066e-02	-2.741435251157e+00	-2.741435251157e+00
-1.000000000000e+01	4.263395597505e+00	-1.511216417373e+01	3.081651920576e-02	-2.742137228324e+00	-2.742137228324e+00
-1.000000000000e+01	4.263395996707e+00	-1.511774261813e+01	3.077696128210e-02	-2.743274522249e+00	-2.743274522249e+00
-1.000000000000e+01	4.263396395908e+00	-1.512988556435e+01	3.069102857516e-02	-2.744210921385e+00	-2.744210921385e+00
-1.000000000000e+01	4.263396795110e+00	-1.513519477996e+01	3.065353196042e-02	-2.745299515429e+00	-2.745299515429e+00
-1.000000000000e+01	4.263397194311e+00	-1.513624211199e+01	3.064614053445e-02	-2.746283606859e+00	-2.746283606859e+00
-1.000000000000e+01	4.263397593513e+00	-1.513961398367e+01	3.062235603951e-02	-2.747117467683e+00	-2.747117467683e+00
-1.000000000000e+01	4.263397992715e+00	-1.514789906061e+01	3.056399316839e-02	-2.748338946409e+00	-2.748338946409e+00
-1.000000000000e+01	4.263398391916e+00	-1.515012778706e+01	3.054831226365e-02	-2.749135135258e+00	-2.749135135258e+00
-1.000000000000e+01	4.263398791118e+00	-1.515984513922e+01	3.048003673445e-02	-2.750237125463e+00	-2.750237125463e+00
-1.000000000000e+01	4.263399190319e+00	-1.517029237246e+01	3.040680316393e-02	-2.751483670096e+00	-2.751483670096e+00
-1.000000000000e+01	4.263399589521e+00	-1.517251788546e+01	3.039122539294e-02	-2.752258902625e+00	-2.752258902625e+00
-1.000000000000e+01	4.263399988723e+00	-1.517538122495e+01	3.037119481018e-02	-2.753936925068e+00	-2.753936925068e+00
-1.000000000000e+01	4.263400387924e+00	-1.518049607866e+01	3.033544653725e-02	-2.754582088280e+00	-2.754582088280e+00
-1.000000000000e+01	4.263400787126e+00	-1.518556679512e+01	3.030004827875e-02	-2.755022025576e+00	-2.755022025576e+00
-1.000000000000e+01	4.263401186327e+00	-1.519075831697e+01	3.026384948109e-02	-2.756967972464e+00	-2.756967972464e+00
-1.000000000000e+01	4.263401585529e+00	-1.519488515889e+01	3.023510520574e-02	-2.757169078790e+00	-2.757169078790e+00
-1.000000000000e+01	4.263401984731e+00	-1.520723254675e+01	3.014926612850e-02	-2.759234111809e+00	-2.759234111809e+00
-1.000000000000e+01	4.263402383932e+00	-1.520960202730e+01	3.013282138467e-02	-2.759634893272e+00	-2.759634893272e+00
-1.000000000000e+01	4.263402783134e+00	-1.521378087442e+01	3.010384107354e-02	-2.760804658420e+00	-2.760804658420e+00
-1.000000000000e+01	4.263403182335e+00	-1.521852698211e+01	3.007096061196e-02	-2.761508198274e+00	-2.761508198274e+00
