# Filename: 031422_mechanical_damping_deltasweep_probe_5dBm.dat
# Timestamp: Sun Oct 25 03:14:22 2015

# Column 1:
#	name: Absolute probe frequency (GHz)
#	size: 0
#	type: coordinate
# Column 2:
#	name: Relative probe frequency detuning (MHz)
#	type: value
# Column 3:
#	name: Width of MWR (kHz)
#	type: value
# Column 4:
#	name: Resonant frequency shift of MWR (Hz)
#	type: value
# Column 5:
#	name: R2 of fit
#	type: value

4.254561649809e+09	-5.480275917146e+00	1.207997826435e+02	1.777591714536e+04	9.974277457692e-01
4.254574149809e+09	-5.468025862648e+00	1.217458528600e+02	1.802586264787e+04	9.972375806174e-01
4.254586649809e+09	-5.455482886553e+00	1.223149615089e+02	1.798288655319e+04	9.971917498749e-01
4.254599149809e+09	-5.443561466488e+00	1.231729737928e+02	1.856146648826e+04	9.970923357652e-01
4.254611649809e+09	-5.431224935815e+00	1.241803094425e+02	1.872493581523e+04	9.968918803031e-01
4.254624149809e+09	-5.419064968945e+00	1.253249635493e+02	1.906496894488e+04	9.969808195415e-01
4.254624149809e+09	-5.419096012737e+00	1.255147377897e+02	1.909601273642e+04	9.969501828840e-01
4.254636649809e+09	-5.406754976902e+00	1.268695145680e+02	1.925497690181e+04	9.968392759507e-01
4.254649149809e+09	-5.394424551342e+00	1.285781284830e+02	1.942455134252e+04	9.965999955594e-01
4.254661649809e+09	-5.382344389154e+00	1.301389527091e+02	1.984438915414e+04	9.964609986109e-01
4.254674149809e+09	-5.370168995220e+00	1.324179811909e+02	2.016899521884e+04	9.963439073633e-01
4.254686649809e+09	-5.357615580547e+00	1.339096625044e+02	2.011558054615e+04	9.960954120987e-01
4.254699149809e+09	-5.344881138692e+00	1.362130094683e+02	1.988113869267e+04	9.961697646098e-01
4.254711649809e+09	-5.332371716006e+00	1.387617645637e+02	1.987171600693e+04	9.959549638276e-01
4.254724149809e+09	-5.319424738359e+00	1.415517528445e+02	1.942473835914e+04	9.958607380292e-01
4.254736649809e+09	-5.306260739158e+00	1.440228643759e+02	1.876073915863e+04	9.958316201395e-01
4.254749149809e+09	-5.292687626450e+00	1.460313074914e+02	1.768762644971e+04	9.958293657752e-01
4.254761649809e+09	-5.278845744308e+00	1.474241009494e+02	1.634574430742e+04	9.956287005952e-01
4.254774149809e+09	-5.265220225037e+00	1.482888977186e+02	1.522022503675e+04	9.958644695272e-01
4.254786649809e+09	-5.250823044639e+00	1.480658967481e+02	1.332304463908e+04	9.957552800333e-01
4.254799149809e+09	-5.236507990931e+00	1.471338739444e+02	1.150799093086e+04	9.958386030362e-01
4.254811649809e+09	-5.222364364323e+00	1.449879886392e+02	9.864364322709e+03	9.959948843518e-01
4.254824149809e+09	-5.208405417531e+00	1.425744890406e+02	8.405417531776e+03	9.963318176142e-01
4.254824149809e+09	-5.208206412372e+00	1.424218284690e+02	8.206412372758e+03	9.962165743378e-01
4.254836649809e+09	-5.194520268125e+00	1.395423383797e+02	7.020268125935e+03	9.963993507998e-01
4.254849149809e+09	-5.180875333899e+00	1.362085851188e+02	5.875333899397e+03	9.967193362712e-01
4.254861649809e+09	-5.167941252187e+00	1.332907090877e+02	5.441252186600e+03	9.969546043676e-01
4.254874149809e+09	-5.154800104940e+00	1.305932558444e+02	4.800104939306e+03	9.970321450403e-01
4.254886649809e+09	-5.142158531996e+00	1.279925894545e+02	4.658531996604e+03	9.972923331576e-01
4.254899149809e+09	-5.129620514164e+00	1.256358654406e+02	4.620514164166e+03	9.973030641558e-01
4.254911649809e+09	-5.117092714506e+00	1.238490906296e+02	4.592714505591e+03	9.974184761129e-01
4.254924149809e+09	-5.104833102648e+00	1.223751300724e+02	4.833102647872e+03	9.975287610288e-01
4.254936649809e+09	-5.092315893811e+00	1.211288398701e+02	4.815893810850e+03	9.974791145793e-01
4.254949149809e+09	-5.079934970585e+00	1.202235208738e+02	4.934970585069e+03	9.975268496337e-01
4.254961649809e+09	-5.067717361505e+00	1.192777671856e+02	5.217361505494e+03	9.977356851738e-01
4.254974149809e+09	-5.055678188768e+00	1.183926314563e+02	5.678188768066e+03	9.976242597532e-01
4.254986649809e+09	-5.043657583806e+00	1.176000012763e+02	6.157583805511e+03	9.976818675789e-01
4.254999149809e+09	-5.031240069826e+00	1.172032723219e+02	6.240069825303e+03	9.977138660096e-01
4.255011649809e+09	-5.018804427730e+00	1.168644854163e+02	6.304427730086e+03	9.977296735220e-01
4.255024149809e+09	-5.006586664650e+00	1.166740047852e+02	6.586664650143e+03	9.976934117965e-01
4.255024149809e+09	-5.006682304245e+00	1.166096233456e+02	6.682304245054e+03	9.978360462852e-01
4.255036649809e+09	-4.994532902072e+00	1.162666445888e+02	7.032902072268e+03	9.977406673736e-01
4.255049149809e+09	-4.982234587173e+00	1.160341184290e+02	7.234587172000e+03	9.977941100167e-01
4.255061649809e+09	-4.969936216597e+00	1.157992424678e+02	7.436216597156e+03	9.978641871456e-01
4.255074149809e+09	-4.957787738726e+00	1.154011952712e+02	7.787738726783e+03	9.977433785466e-01
4.255086649809e+09	-4.945437669851e+00	1.155762155232e+02	7.937669851188e+03	9.977878593114e-01
4.255099149809e+09	-4.933010920609e+00	1.151823241808e+02	8.010920609536e+03	9.977406078933e-01
4.255111649809e+09	-4.920845336028e+00	1.153365985471e+02	8.345336027560e+03	9.977954291826e-01
4.255124149809e+09	-4.908330629089e+00	1.150642529326e+02	8.330629087894e+03	9.978690377084e-01
4.255136649809e+09	-4.895969015249e+00	1.149143195952e+02	8.469015249091e+03	9.978643699651e-01
4.255149149809e+09	-4.883663954615e+00	1.151040667668e+02	8.663954615074e+03	9.979210753824e-01
4.255161649809e+09	-4.871383979373e+00	1.148958301355e+02	8.883979372598e+03	9.977318219860e-01
4.255174149809e+09	-4.858706639366e+00	1.147068199009e+02	8.706639365030e+03	9.978284914141e-01
4.255186649809e+09	-4.846693086216e+00	1.147848887724e+02	9.193086215831e+03	9.977707628820e-01
4.255199149809e+09	-4.834186446322e+00	1.147105205850e+02	9.186446321863e+03	9.978103796028e-01
4.255211649809e+09	-4.821945357617e+00	1.146862984156e+02	9.445357616933e+03	9.978567476753e-01
4.255224149809e+09	-4.809478278683e+00	1.142769091741e+02	9.478278682806e+03	9.978180307644e-01
4.255224149809e+09	-4.809473229597e+00	1.146236641957e+02	9.473229596324e+03	9.978202546016e-01
4.255424149809e+09	-4.610635742131e+00	1.143882306376e+02	1.063574213145e+04	9.978364183537e-01
4.255624149809e+09	-4.410865404337e+00	1.141832552475e+02	1.086540433626e+04	9.979450991251e-01
4.255824149809e+09	-4.210876381864e+00	1.136126111984e+02	1.087638186448e+04	9.979895442456e-01
4.256024149809e+09	-4.010933130598e+00	1.136020874605e+02	1.093313059730e+04	9.979631626722e-01
4.256224149809e+09	-3.810805899777e+00	1.133060144612e+02	1.080589977676e+04	9.979734573970e-01
4.256424149809e+09	-3.610492311289e+00	1.134954110123e+02	1.049231128913e+04	9.979597059325e-01
4.256624149809e+09	-3.410200442559e+00	1.132126416871e+02	1.020044255906e+04	9.980608160088e-01
4.256824149809e+09	-3.209748303899e+00	1.126341391323e+02	9.748303899215e+03	9.979376422315e-01
4.257024149809e+09	-3.008860183673e+00	1.124533371075e+02	8.860183673853e+03	9.980182552152e-01
4.257224149809e+09	-2.808134661963e+00	1.118805123009e+02	8.134661962700e+03	9.979752565305e-01
4.257424149809e+09	-2.606923815122e+00	1.113752226090e+02	6.923815122128e+03	9.980573069170e-01
4.257624149809e+09	-2.405562202728e+00	1.110734954823e+02	5.562202727738e+03	9.980148254543e-01
4.257824149809e+09	-2.203625240793e+00	1.101829710887e+02	3.625240793781e+03	9.979757304317e-01
4.258024149809e+09	-2.001203497534e+00	1.097218364439e+02	1.203497534519e+03	9.980236562800e-01
4.258224149809e+09	-1.797621457103e+00	1.091434283043e+02	-2.378542897752e+03	9.979508692262e-01
4.258424149809e+09	-1.592411431220e+00	1.082970564980e+02	-7.588568780470e+03	9.979346673481e-01
4.258624149809e+09	-1.384834883200e+00	1.069641420207e+02	-1.516511680055e+04	9.979531243926e-01
4.258824149809e+09	-1.172219388117e+00	1.057867815158e+02	-2.778061188291e+04	9.978651263745e-01
4.259024149809e+09	-9.487705085421e-01	1.041758094561e+02	-5.122949145786e+04	9.970796840167e-01
4.261024149809e+09	1.035296732496e+00	1.090192158741e+02	-3.529673249592e+04	-3.898676829412e-04
4.261224149809e+09	1.220874107794e+00	1.081260688821e+02	-2.087410779428e+04	9.978420797434e-01
4.261424149809e+09	1.411263732079e+00	1.088173821297e+02	-1.126373207860e+04	9.980452729193e-01
4.261624149809e+09	1.604683451332e+00	1.094445357416e+02	-4.683451332532e+03	9.978703614663e-01
4.261824149809e+09	1.800340875287e+00	1.100547609951e+02	-3.408752862200e+02	9.980080453903e-01
4.262024149809e+09	1.997162879787e+00	1.102088459682e+02	2.837120213428e+03	9.980760671737e-01
4.262224149809e+09	2.194683351069e+00	1.109164035862e+02	5.316648930886e+03	9.979887120377e-01
4.262424149809e+09	2.392962285954e+00	1.111237061903e+02	7.037714045310e+03	9.978901522695e-01
4.262624149809e+09	2.591148164013e+00	1.118894990922e+02	8.851835985979e+03	9.980097949524e-01
4.262824149809e+09	2.790157411059e+00	1.121302325222e+02	9.842588941211e+03	9.980698862995e-01
4.263024149809e+09	2.989246728750e+00	1.125016411979e+02	1.075327125033e+04	9.980948081590e-01
4.263224149809e+09	3.188479347686e+00	1.128685855525e+02	1.152065231391e+04	9.979203672498e-01
4.263424149809e+09	3.387811241670e+00	1.130693524422e+02	1.218875832976e+04	9.979854548033e-01
4.263624149809e+09	3.587307592730e+00	1.132656200735e+02	1.269240726920e+04	9.980117691361e-01
4.263824149809e+09	3.786730090269e+00	1.134569161701e+02	1.326990973105e+04	9.981742620110e-01
4.264024149809e+09	3.986541482591e+00	1.135446034834e+02	1.345851740897e+04	9.980356302647e-01
4.264224149809e+09	4.186568060483e+00	1.141871381356e+02	1.343193951708e+04	9.979832704455e-01
4.264424149809e+09	4.386656852483e+00	1.139099169005e+02	1.334314751666e+04	9.980237688818e-01
4.264624149809e+09	4.587121757760e+00	1.134458690377e+02	1.287824223972e+04	9.979169360061e-01
4.264824149809e+09	4.787563399836e+00	1.133779627420e+02	1.243660016481e+04	9.980912745925e-01
4.264824149809e+09	4.787673997592e+00	1.132374344861e+02	1.232600240808e+04	9.981629104127e-01
4.264836649809e+09	4.800426053222e+00	1.130402395995e+02	1.207394677838e+04	9.979915320610e-01
4.264849149809e+09	4.812860820585e+00	1.127127373805e+02	1.213917941456e+04	9.981232610761e-01
4.264861649809e+09	4.825403076911e+00	1.125692884218e+02	1.209692308812e+04	9.980546985430e-01
4.264874149809e+09	4.838289057901e+00	1.124891398878e+02	1.171094209873e+04	9.980480368794e-01
4.264886649809e+09	4.850938921117e+00	1.124789471152e+02	1.156107888356e+04	9.980729606274e-01
4.264899149809e+09	4.863475397978e+00	1.121779714496e+02	1.152460202203e+04	9.981194683725e-01
4.264911649809e+09	4.875974991446e+00	1.121485705574e+02	1.152500855373e+04	9.980404847857e-01
4.264924149809e+09	4.888620636723e+00	1.118553852692e+02	1.137936327655e+04	9.979697273046e-01
4.264936649809e+09	4.901129670980e+00	1.116375545214e+02	1.137032901966e+04	9.980233204263e-01
4.264949149809e+09	4.913663122420e+00	1.113186660335e+02	1.133687757982e+04	9.980251437101e-01
4.264961649809e+09	4.926414331122e+00	1.109434561863e+02	1.108566887797e+04	9.980225221312e-01
4.264974149809e+09	4.938911341951e+00	1.106258289936e+02	1.108865804866e+04	9.980165792298e-01
4.264986649809e+09	4.951984469395e+00	1.102079960485e+02	1.051553060449e+04	9.979578483169e-01
4.264999149809e+09	4.964533401195e+00	1.097183836311e+02	1.046659880455e+04	9.979450183625e-01
4.265011649809e+09	4.977389652165e+00	1.091852602327e+02	1.011034783538e+04	9.978848197562e-01
4.265024149809e+09	4.990157401885e+00	1.083955976514e+02	9.842598115206e+03	9.978809694303e-01
4.265024149809e+09	4.989896570316e+00	1.084151681194e+02	1.010342968399e+04	9.978951785713e-01
4.265036649809e+09	5.002767730041e+00	1.079529930959e+02	9.732269958818e+03	9.976953736379e-01
4.265049149809e+09	5.015317815723e+00	1.069604745613e+02	9.682184276549e+03	9.976282959817e-01
4.265061649809e+09	5.028129749449e+00	1.059497410388e+02	9.370250550589e+03	9.976397733060e-01
4.265074149809e+09	5.040932213151e+00	1.047296264408e+02	9.067786849393e+03	9.975020239168e-01
4.265086649809e+09	5.053780293003e+00	1.034873003706e+02	8.719706997340e+03	9.972762748459e-01
4.265099149809e+09	5.066759974313e+00	1.020261363724e+02	8.240025686668e+03	9.970477803464e-01
4.265111649809e+09	5.079498517569e+00	1.005531496272e+02	8.001482430409e+03	9.966645515598e-01
4.265124149809e+09	5.092205471447e+00	9.823873473701e+01	7.794528552374e+03	9.962945860747e-01
4.265136649809e+09	5.104946963755e+00	9.645830686335e+01	7.553036245334e+03	9.957859115282e-01
4.265149149809e+09	5.117474404305e+00	9.388322931057e+01	7.525595695057e+03	9.956124135969e-01
4.265161649809e+09	5.130143894239e+00	9.146682535181e+01	7.356105760969e+03	9.947752903534e-01
4.265174149809e+09	5.142519723116e+00	8.875512987033e+01	7.480276884131e+03	9.941796564236e-01
4.265186649809e+09	5.154675009493e+00	8.551769235372e+01	7.824990506222e+03	9.935880968307e-01
4.265199149809e+09	5.166811811552e+00	8.280624580845e+01	8.188188448166e+03	9.924686283437e-01
4.265211649809e+09	5.178541148563e+00	7.987924895594e+01	8.958851436702e+03	9.922435609743e-01
4.265224149809e+09	5.190012437412e+00	7.755834240632e+01	9.987562587632e+03	9.913749632164e-01
4.265224149809e+09	5.190126967263e+00	7.748472353237e+01	9.873032736252e+03	9.913697853229e-01
4.265236649809e+09	5.201585828147e+00	7.570401846843e+01	1.091417185251e+04	9.905117850507e-01
4.265249149809e+09	5.212546138747e+00	7.421350302729e+01	1.245386125248e+04	9.907591350956e-01
4.265261649809e+09	5.223284200699e+00	7.373862853192e+01	1.421579930128e+04	9.905014125132e-01
4.265274149809e+09	5.234152737302e+00	7.402813727078e+01	1.584726269854e+04	9.908775769842e-01
4.265286649809e+09	5.244911518975e+00	7.495941039467e+01	1.758848102540e+04	9.917333040745e-01
4.265299149809e+09	5.255670690085e+00	7.691258614808e+01	1.932930991444e+04	9.928159347403e-01
4.265311649809e+09	5.266358061342e+00	7.902896015274e+01	2.114193865754e+04	9.935363451292e-01
4.265324149809e+09	5.277439344670e+00	8.193371220219e+01	2.256065533057e+04	9.944693756342e-01
4.265336649809e+09	5.288521591427e+00	8.520883252848e+01	2.397840857338e+04	9.955319437586e-01
4.265349149809e+09	5.299811723149e+00	8.833803490976e+01	2.518827685094e+04	9.958658431755e-01
4.265361649809e+09	5.311429571334e+00	9.166543137430e+01	2.607042866565e+04	9.964711519256e-01
4.265374149809e+09	5.323274400727e+00	9.486621600442e+01	2.672559927230e+04	9.967878973128e-01
4.265386649809e+09	5.335728671873e+00	9.754293850551e+01	2.677132812767e+04	9.970977076654e-01
4.265399149809e+09	5.347676738714e+00	9.981736180099e+01	2.732326128640e+04	9.973470386356e-01
4.265411649809e+09	5.360229918304e+00	1.018089673972e+02	2.727008169590e+04	9.976525344054e-01
4.265424149809e+09	5.372512539488e+00	1.036106314383e+02	2.748746051218e+04	9.976296694270e-01
4.265424149809e+09	5.372471657502e+00	1.036740227797e+02	2.752834249797e+04	9.975697911173e-01
4.265436649809e+09	5.385236396444e+00	1.051752960704e+02	2.726360355521e+04	9.977923277330e-01
4.265449149809e+09	5.397916876987e+00	1.066378193645e+02	2.708312301269e+04	9.978350884548e-01
4.265461649809e+09	5.410436800073e+00	1.078464897811e+02	2.706319992729e+04	9.978144048231e-01
4.265474149809e+09	5.423521432379e+00	1.087329562820e+02	2.647856762117e+04	9.979319295291e-01
4.265486649809e+09	5.436158221709e+00	1.092840030012e+02	2.634177829108e+04	9.979636534301e-01
4.265499149809e+09	5.448876052144e+00	1.101246507162e+02	2.612394785562e+04	9.979587065758e-01
4.265511649809e+09	5.461541820216e+00	1.106458864003e+02	2.595817978435e+04	9.979965079747e-01
4.265524149809e+09	5.474252947742e+00	1.113372352588e+02	2.574705225822e+04	9.979878748643e-01
4.265536649809e+09	5.486995606986e+00	1.117429663706e+02	2.550439301352e+04	9.979459253942e-01
4.265549149809e+09	5.499590549422e+00	1.120816944830e+02	2.540945057827e+04	9.980190178583e-01
4.265561649809e+09	5.512118376221e+00	1.123451392107e+02	2.538162377874e+04	9.979706764682e-01
4.265574149809e+09	5.524800569509e+00	1.125298275977e+02	2.519943049073e+04	9.981243032013e-01
4.265586649809e+09	5.537650860925e+00	1.131620356855e+02	2.484913907530e+04	9.980093232325e-01
4.265599149809e+09	5.550428394606e+00	1.130005674818e+02	2.457160539393e+04	9.980371993303e-01
4.265611649809e+09	5.563258069520e+00	1.130510985664e+02	2.424193047990e+04	9.980273255389e-01
4.265624149809e+09	5.575607866442e+00	1.134197027495e+02	2.439213355832e+04	9.979366671624e-01
4.265624149809e+09	5.575386742245e+00	1.131605921321e+02	2.461325775549e+04	9.979807544427e-01
4.265636649809e+09	5.588202501794e+00	1.133315602122e+02	2.429749820632e+04	9.980377080274e-01
4.265649149809e+09	5.600679646423e+00	1.134783811458e+02	2.432035357636e+04	9.978920939500e-01
4.265661649809e+09	5.613606327858e+00	1.136372518662e+02	2.389367214217e+04	9.980935124683e-01
4.265674149809e+09	5.626175680693e+00	1.137017834481e+02	2.382431930670e+04	9.978883335395e-01
4.265686649809e+09	5.638577036326e+00	1.141267960533e+02	2.392296367404e+04	9.979921582004e-01
4.265699149809e+09	5.651447022879e+00	1.140002035288e+02	2.355297712153e+04	9.981163881605e-01
4.265711649809e+09	5.663815636281e+00	1.139249979375e+02	2.368436372002e+04	9.980091746296e-01
4.265724149809e+09	5.676488545641e+00	1.138706614109e+02	2.351145435853e+04	9.980994889110e-01
4.265736649809e+09	5.688891936892e+00	1.142078452754e+02	2.360806310797e+04	9.980364181835e-01
4.265749149809e+09	5.701519392693e+00	1.142450520355e+02	2.348060730650e+04	9.979947957929e-01
4.265761649809e+09	5.714099600083e+00	1.140651144684e+02	2.340039991733e+04	9.978956228221e-01
4.265774149809e+09	5.726634776893e+00	1.141928340778e+02	2.336522310742e+04	9.980280985925e-01
4.265786649809e+09	5.738981852458e+00	1.142682747333e+02	2.351814754231e+04	9.980127816262e-01
4.265799149809e+09	5.751611275829e+00	1.143384782051e+02	2.338872417074e+04	9.979741837633e-01
4.265811649809e+09	5.764059479030e+00	1.145733395514e+02	2.344052096959e+04	9.979686899452e-01
4.265824149809e+09	5.776765572549e+00	1.148904342960e+02	2.323442745134e+04	9.979950142986e-01
4.265824149809e+09	5.776754055606e+00	1.146118729046e+02	2.324594439429e+04	9.980623895849e-01
4.266024149809e+09	5.977440428877e+00	1.148571612872e+02	2.255957112318e+04	9.979566874693e-01
4.266224149809e+09	6.177797423658e+00	1.150446453332e+02	2.220257634189e+04	9.979393136362e-01
4.266424149809e+09	6.378014574533e+00	1.154606665772e+02	2.198542546683e+04	9.978573412209e-01
4.266624149809e+09	6.577967929981e+00	1.156144464657e+02	2.203207001816e+04	9.978844517187e-01
4.266824149809e+09	6.778325323020e+00	1.154534922263e+02	2.167467698033e+04	9.977570420398e-01
4.267024149809e+09	6.978083551273e+00	1.159966617443e+02	2.191644872696e+04	9.977666337471e-01
4.267224149809e+09	7.178217777006e+00	1.157052222730e+02	2.178222299332e+04	9.977942504515e-01
4.267424149809e+09	7.378049126934e+00	1.160818631831e+02	2.195087306589e+04	9.977528051926e-01
4.267624149809e+09	7.578042273776e+00	1.163966802322e+02	2.195772622304e+04	9.976252864741e-01
4.267824149809e+09	7.778216903385e+00	1.166108324272e+02	2.178309661538e+04	9.979783916329e-01
4.268024149809e+09	7.978159458936e+00	1.164010729287e+02	2.184054106458e+04	9.977546125581e-01
4.268224149809e+09	8.177969375319e+00	1.166470604609e+02	2.203062468098e+04	9.977384495082e-01
4.268424149809e+09	8.378064915196e+00	1.168276810316e+02	2.193508480364e+04	9.978259326728e-01
4.268624149809e+09	8.577907338887e+00	1.168633272618e+02	2.209266111297e+04	9.977357943020e-01
4.268824149809e+09	8.777884894064e+00	1.170593301872e+02	2.211510593586e+04	9.978120965801e-01
4.269024149809e+09	8.977850650797e+00	1.168437049502e+02	2.214934920275e+04	9.976168567545e-01
4.269224149809e+09	9.177650794880e+00	1.170765840131e+02	2.234920512034e+04	9.970958363874e-01
4.269424149809e+09	9.376284028345e+00	1.150043885874e+02	2.371597165496e+04	-3.555337185903e-04
4.269624149809e+09	9.573882173950e+00	1.109577810921e+02	2.611782605033e+04	-3.597934810389e-04
4.269824149809e+09	9.777619223991e+00	1.176248921871e+02	2.238077600936e+04	-3.371786063191e-04
4.270024149809e+09	9.977557788006e+00	1.177772244066e+02	2.244221199366e+04	-2.995947048525e-04
