# Filename: 180731_vna_trace.dat
# Timestamp: Wed Jul 20 18:07:31 2016

# Column 1:
#	name: Frequency (GHz)
#	size: 0
#	type: coordinate
# Column 2:
#	name: Amplitude, 10log(|S|^2) (dB)
#	type: value
# Column 3:
#	name: Amplitude squared, |S|^2
#	type: value
# Column 4:
#	name: Phase
#	type: value
# Column 5:
#	name: Phase_unwrap
#	type: value
# Column 6:
#	name: Re(S)
#	type: value
# Column 7:
#	name: Im(S)
#	type: value

4.124685820000e+00	-4.952228914036e+01	1.116274710932e-05	-5.867205341207e-02	-5.867205341207e-02	3.335320739000e-03	-1.959149747000e-04
4.124685920000e+00	-4.987859338926e+01	1.028349310177e-05	4.099194375307e-01	4.099194375307e-01	2.941115566000e-03	1.278018908000e-03
4.124686020000e+00	-5.337991621634e+01	4.592068717247e-06	2.870640792706e-01	2.870640792706e-01	2.055221794000e-03	6.067389016000e-04
4.124686120000e+00	-5.173845406809e+01	6.701231066520e-06	-4.205358432374e-02	-4.205358432374e-02	2.586384909000e-03	-1.088309194000e-04
4.124686220000e+00	-4.731059591394e+01	1.857549555325e-05	1.642050349184e-01	1.642050349184e-01	4.251955367000e-03	7.045360958000e-04
4.124686320000e+00	-4.958849935540e+01	1.099385651337e-05	-1.898872538281e-02	-1.898872538281e-02	3.315100740000e-03	-6.295710460000e-05
4.124686420000e+00	-5.177923496642e+01	6.638600026869e-06	1.077157443374e-01	1.077157443374e-01	2.561615097000e-03	2.769984146000e-04
4.124686520000e+00	-5.062027727174e+01	8.669065270566e-06	-2.205662459117e-01	-2.205662459117e-01	2.872997541000e-03	-6.441664381000e-04
4.124686620000e+00	-4.899039110031e+01	1.261713906869e-05	1.433150603679e-01	1.433150603679e-01	3.515645376000e-03	5.073230321000e-04
4.124686720000e+00	-4.929200287903e+01	1.177063010479e-05	-8.225406267513e-02	-8.225406267513e-02	3.419235679000e-03	-2.818820254000e-04
4.124686820000e+00	-5.109406470593e+01	7.773087015188e-06	-1.075526835991e-01	-1.075526835991e-01	2.771915832000e-03	-2.992818663000e-04
4.124686920000e+00	-4.915596024346e+01	1.214518055704e-05	4.418845941656e-01	4.418845941656e-01	3.150250695000e-03	1.490335907000e-03
4.124687020000e+00	-5.159494168777e+01	6.926372293361e-06	2.710965354558e-01	2.710965354558e-01	2.535681163000e-03	7.047647359000e-04
4.124687120000e+00	-5.034832486904e+01	9.229273437292e-06	4.628621537119e-01	4.628621537119e-01	2.718310997000e-03	1.356487656000e-03
4.124687220000e+00	-5.046857963763e+01	8.977223470575e-06	2.222086818348e-01	2.222086818348e-01	2.922534109000e-03	6.603164789000e-04
4.124687320000e+00	-4.755623295954e+01	1.755402465698e-05	1.284024898123e-01	1.284024898123e-01	4.155261125000e-03	5.364975676000e-04
4.124687420000e+00	-5.062057364838e+01	8.668473685628e-06	8.540110428052e-02	8.540110428052e-02	2.933497066000e-03	2.511347236000e-04
4.124687520000e+00	-4.791221598899e+01	1.617254622385e-05	-1.705277467130e-01	-1.705277467130e-01	3.963179816000e-03	-6.824602332000e-04
4.124687620000e+00	-5.284116277103e+01	5.198567925212e-06	3.080555153627e-02	3.080555153627e-02	2.278955054000e-03	7.022668339000e-05
4.124687720000e+00	-4.892405476487e+01	1.281133900980e-05	-4.015188114920e-01	-4.015188114920e-01	3.294626464000e-03	-1.398847909000e-03
4.124687820000e+00	-4.379967928901e+01	4.169001689245e-05	-7.125510774400e-02	-7.125510774400e-02	6.440396150000e-03	-4.596893772000e-04
4.124687920000e+00	-5.363305741587e+01	4.332057958558e-06	7.916502194380e-01	7.916502194380e-01	1.462513390000e-03	1.480916116000e-03
4.124688020000e+00	-4.895997233352e+01	1.270582199355e-05	-5.788831802429e-01	-5.788831802429e-01	2.983769878000e-03	-1.950112640000e-03
4.124688120000e+00	-4.827980978198e+01	1.486000726679e-05	5.173661403621e-02	5.173661403621e-02	3.849710028000e-03	1.993488578000e-04
4.124688220000e+00	-4.850854329197e+01	1.409761580540e-05	-1.117484824831e-01	-1.117484824831e-01	3.731259877000e-03	-4.187069807000e-04
4.124688320000e+00	-5.309221369514e+01	4.906577133007e-06	2.641656093384e-01	2.641656093384e-01	2.138239929000e-03	5.783659214000e-04
4.124688420000e+00	-5.391358484284e+01	4.061079727798e-06	3.492933506572e-01	3.492933506572e-01	1.893523069000e-03	6.896739193000e-04
4.124688520000e+00	-5.015856227398e+01	9.641481507425e-06	-2.097682846448e-01	-2.097682846448e-01	3.037007790000e-03	-6.465796091000e-04
4.124688620000e+00	-4.752155069445e+01	1.769477034989e-05	1.532261623998e-01	1.532261623998e-01	4.157230943000e-03	6.420289997000e-04
4.124688720000e+00	-5.016601210556e+01	9.624956811461e-06	5.999626710285e-01	5.999626710285e-01	2.560596052000e-03	1.751657692000e-03
4.124688820000e+00	-5.333743410923e+01	4.637208135061e-06	2.152611565495e-01	2.152611565495e-01	2.103718284000e-03	4.599755609000e-04
4.124688920000e+00	-5.973457642564e+01	1.063022256481e-06	1.072287111997e+00	1.072287111997e+00	4.929525409000e-04	9.055495839000e-04
4.124689020000e+00	-6.271731492062e+01	5.348949626170e-07	-1.150605052088e+00	-1.150605052088e+00	2.983495074000e-04	-6.677443628000e-04
4.124689120000e+00	-4.773447041852e+01	1.684817862021e-05	-1.650782586318e-01	-1.650782586318e-01	4.048852572000e-03	-6.745157303000e-04
4.124689220000e+00	-5.190442137002e+01	6.449972500150e-06	-3.609656702736e-01	-3.609656702736e-01	2.376013018000e-03	-8.969585489000e-04
4.124689320000e+00	-4.930893228963e+01	1.172483584501e-05	8.068632362092e-01	8.068632362092e-01	2.368717114000e-03	2.472653449000e-03
4.124689420000e+00	-5.003611118120e+01	9.917195664710e-06	5.119894332799e-01	5.119894332799e-01	2.745346400000e-03	1.542811981000e-03
4.124689520000e+00	-4.765046592010e+01	1.717724096279e-05	3.400310378962e-01	3.400310378962e-01	3.907244836000e-03	1.382273039000e-03
4.124689620000e+00	-4.659328837965e+01	2.191145221447e-05	2.677204188318e-01	2.677204188318e-01	4.514214250000e-03	1.238273766000e-03
4.124689720000e+00	-4.704984957351e+01	1.972491056064e-05	1.385965037567e-01	1.385965037567e-01	4.398685576000e-03	6.135762089000e-04
4.124689820000e+00	-4.555882323643e+01	2.780466560433e-05	-3.962440539275e-01	-3.962440539275e-01	4.864444766000e-03	-2.035151769000e-03
4.124689920000e+00	-5.096873331918e+01	8.000675719188e-06	2.563756002297e-01	2.563756002297e-01	2.736096636000e-03	7.172523389000e-04
4.124690020000e+00	-5.167262859994e+01	6.803574426007e-06	-4.183842810578e-01	-4.183842810578e-01	2.383385714000e-03	-1.059739102000e-03
4.124690120000e+00	-4.616033318265e+01	2.420843317012e-05	-1.472719529301e-01	-1.472719529301e-01	4.866945738000e-03	-7.219919345000e-04
4.124690220000e+00	-4.829660325742e+01	1.480265694082e-05	3.169740816978e-01	3.169740816978e-01	3.655754795000e-03	1.199213834000e-03
4.124690320000e+00	-4.603879846142e+01	2.489545991963e-05	-2.001546006866e-01	-2.001546006866e-01	4.889923223000e-03	-9.920235848000e-04
4.124690420000e+00	-4.578985262763e+01	2.636420847936e-05	2.052162578830e-01	2.052162578830e-01	5.026869079000e-03	1.046324874000e-03
4.124690520000e+00	-4.762589868534e+01	1.727468478561e-05	6.085703323968e-01	6.085703323968e-01	3.410089323000e-03	2.376126174000e-03
4.124690620000e+00	-4.556252019165e+01	2.778100680393e-05	1.074303056254e-01	1.074303056254e-01	5.240382646000e-03	5.651517738000e-04
4.124690720000e+00	-5.042684406459e+01	9.063910187558e-06	3.380969984764e-01	3.380969984764e-01	2.840193657000e-03	9.986041149000e-04
4.124690820000e+00	-4.950492908306e+01	1.120745726900e-05	5.470201171306e-01	5.470201171306e-01	2.859244037000e-03	1.741315826000e-03
4.124690920000e+00	-5.174959527510e+01	6.684062043437e-06	2.280750438891e-01	2.280750438891e-01	2.518403488000e-03	5.845561693000e-04
4.124691020000e+00	-5.401227901875e+01	3.969831725370e-06	-3.632074312360e-02	-3.632074312360e-02	1.991129589000e-03	-7.235112424000e-05
4.124691120000e+00	-5.164001617948e+01	6.854856726967e-06	-6.277074956886e-01	-6.277074956886e-01	2.119090545000e-03	-1.537631942000e-03
4.124691220000e+00	-4.695844394139e+01	2.014445887945e-05	4.065245092808e-01	4.065245092808e-01	4.122467762000e-03	1.774744610000e-03
4.124691320000e+00	-4.779443526640e+01	1.661714744324e-05	-1.453028942341e-01	-1.453028942341e-01	4.033456691000e-03	-5.902326364000e-04
4.124691420000e+00	-4.710250083483e+01	1.948722127383e-05	1.976276809662e-01	1.976276809662e-01	4.328506905000e-03	8.667463569000e-04
4.124691520000e+00	-4.992355545853e+01	1.017757834428e-05	9.225873551963e-02	9.225873551963e-02	3.176664228000e-03	2.939093854000e-04
4.124691620000e+00	-4.880762611094e+01	1.315943941330e-05	1.749391813568e-01	1.749391813568e-01	3.572226651000e-03	6.313764069000e-04
4.124691720000e+00	-4.698155848627e+01	2.003752842154e-05	4.731367132333e-01	4.731367132333e-01	3.984575109000e-03	2.039776856000e-03
4.124691820000e+00	-4.862953548338e+01	1.371028402019e-05	2.750574390616e-02	2.750574390616e-02	3.701339474000e-03	1.018337783000e-04
4.124691920000e+00	-4.993580200463e+01	1.014891930808e-05	1.806978199372e-01	1.806978199372e-01	3.133868353000e-03	5.725281252000e-04
4.124692020000e+00	-4.904462900367e+01	1.246054677023e-05	2.507920617898e-02	2.507920617898e-02	3.528839915000e-03	8.851906309000e-05
4.124692120000e+00	-4.722449981464e+01	1.894741722861e-05	2.470339127436e-01	2.470339127436e-01	4.220718803000e-03	1.064401247000e-03
4.124692220000e+00	-4.967342082578e+01	1.078097198304e-05	2.067685171684e-01	2.067685171684e-01	3.213499963000e-03	6.740845428000e-04
4.124692320000e+00	-4.676607066493e+01	2.105682721646e-05	4.225025666150e-01	4.225025666150e-01	4.185261121000e-03	1.881599470000e-03
4.124692420000e+00	-5.137966919297e+01	7.278352424607e-06	6.039849145448e-01	6.039849145448e-01	2.220537286000e-03	1.532177074000e-03
4.124692520000e+00	-4.925757269009e+01	1.186431669949e-05	1.239605796636e-01	1.239605796636e-01	3.418031426000e-03	4.258848088000e-04
4.124692620000e+00	-4.800093506251e+01	1.584551992022e-05	-5.525664848235e-01	-5.525664848235e-01	3.388244823000e-03	-2.089334090000e-03
4.124692720000e+00	-4.865186878200e+01	1.363996078746e-05	-3.720793205039e-01	-3.720793205039e-01	3.440516522000e-03	-1.342686430000e-03
4.124692820000e+00	-4.900523013302e+01	1.257410222326e-05	-4.759750975689e-01	-4.759750975689e-01	3.151847428000e-03	-1.624795376000e-03
4.124692920000e+00	-4.909122207768e+01	1.232757894009e-05	1.476044041525e-01	1.476044041525e-01	3.472886712000e-03	5.163688853000e-04
4.124693020000e+00	-5.055573235872e+01	8.798867222708e-06	3.274242476671e-01	3.274242476671e-01	2.808701000000e-03	9.539737498000e-04
4.124693120000e+00	-4.777191421098e+01	1.670354221084e-05	3.551104592020e-01	3.551104592020e-01	3.832001185000e-03	1.421023972000e-03
4.124693220000e+00	-4.927353194361e+01	1.182079826386e-05	-1.158201164624e-01	-1.158201164624e-01	3.415104434000e-03	-3.973159558000e-04
4.124693320000e+00	-4.959604299758e+01	1.097477689404e-05	-2.141726445027e-01	-2.141726445027e-01	3.237130670000e-03	-7.041036283000e-04
4.124693420000e+00	-4.882740705516e+01	1.309963800329e-05	1.175580008210e-01	1.175580008210e-01	3.594361551000e-03	4.245032909000e-04
4.124693520000e+00	-4.543256052441e+01	2.862489798310e-05	-6.621149477250e-02	-6.621149477250e-02	5.338500800000e-03	-3.539875584000e-04
4.124693620000e+00	-4.922957847446e+01	1.194103998386e-05	2.659516244647e-01	2.659516244647e-01	3.334092524000e-03	9.082219031000e-04
4.124693720000e+00	-4.990942783694e+01	1.021073996663e-05	6.483030442919e-02	6.483030442919e-02	3.188712066000e-03	2.070152815000e-04
4.124693820000e+00	-5.027717426327e+01	9.381722300774e-06	-7.870806089701e-02	-7.870806089701e-02	3.053477171000e-03	-2.408307849000e-04
4.124693920000e+00	-4.734503412926e+01	1.842878006558e-05	1.640029799921e-01	1.640029799921e-01	4.235272100000e-03	7.008925057000e-04
4.124694020000e+00	-5.052774951971e+01	8.855743887267e-06	3.078670844992e-01	3.078670844992e-01	2.835941399000e-03	9.017650851000e-04
4.124694120000e+00	-5.027751774041e+01	9.380980343444e-06	3.386286175907e-01	3.386286175907e-01	2.888903426000e-03	1.017456308000e-03
4.124694220000e+00	-5.315395191687e+01	4.837319892868e-06	6.704546252076e-01	6.704546252076e-01	1.723309060000e-03	1.366574468000e-03
4.124694320000e+00	-4.600865218030e+01	2.506887137106e-05	2.507292117432e-01	2.507292117432e-01	4.850325971000e-03	1.242259774000e-03
4.124694420000e+00	-5.270824339675e+01	5.360134165457e-06	-5.525999980065e-01	-5.525999980065e-01	1.970608680000e-03	-1.215251248000e-03
4.124694520000e+00	-4.712588142890e+01	1.938259213716e-05	5.808674174895e-02	5.808674174895e-02	4.395141345000e-03	2.555869610000e-04
4.124694620000e+00	-5.188193792183e+01	6.483450625172e-06	3.937695409698e-01	3.937695409698e-01	2.351395012000e-03	9.769299477000e-04
4.124694720000e+00	-5.099325755337e+01	7.955623916142e-06	-3.275240652959e-01	-3.275240652959e-01	2.670634917000e-03	-9.073770199000e-04
4.124694820000e+00	-5.711066878522e+01	1.945060531906e-06	-4.644180246722e-01	-4.644180246722e-01	1.246935816000e-03	-6.246691946000e-04
4.124694920000e+00	-5.319668103613e+01	4.789960106580e-06	4.385011057513e-01	4.385011057513e-01	1.981532513000e-03	9.292410917000e-04
4.124695020000e+00	-4.656762897365e+01	2.204129476901e-05	2.862810617234e-01	2.862810617234e-01	4.503739950000e-03	1.325753081000e-03
4.124695120000e+00	-4.798684537993e+01	1.589701053369e-05	2.363174911068e-01	2.363174911068e-01	3.876290828000e-03	9.334773433000e-04
4.124695220000e+00	-4.682592746095e+01	2.076860152730e-05	6.224815706839e-01	6.224815706839e-01	3.702471769000e-03	2.657123318000e-03
4.124695320000e+00	-4.850295522561e+01	1.411576688022e-05	5.351708303491e-01	5.351708303491e-01	3.231784152000e-03	1.916073609000e-03
4.124695420000e+00	-4.703565591931e+01	1.978948116150e-05	-9.816103771028e-03	-9.816103771028e-03	4.448322649000e-03	-4.366659925000e-05
4.124695520000e+00	-4.750877558887e+01	1.774689750568e-05	2.171181601235e-01	2.171181601235e-01	4.113802004000e-03	9.074858553000e-04
4.124695620000e+00	-4.610907624031e+01	2.449584221643e-05	1.579483836572e-01	1.579483836572e-01	4.887718546000e-03	7.784918956000e-04
4.124695720000e+00	-5.116513201304e+01	7.646924436335e-06	6.814755399414e-02	6.814755399414e-02	2.758888613000e-03	1.883030998000e-04
4.124695820000e+00	-5.037570899039e+01	9.171262013337e-06	-2.152573643768e-01	-2.152573643768e-01	2.958517875000e-03	-6.468647437000e-04
4.124695920000e+00	-4.868063306302e+01	1.354991883297e-05	-1.441561729953e-01	-1.441561729953e-01	3.642839971000e-03	-5.288059934000e-04
4.124696020000e+00	-5.146578051313e+01	7.135459552699e-06	3.361141032349e-01	3.361141032349e-01	2.521755365000e-03	8.810274864000e-04
4.124696120000e+00	-5.411839840475e+01	3.874004844941e-06	-6.392933049539e-03	-6.392933049539e-03	1.968208962000e-03	-1.258279954000e-05
4.124696220000e+00	-4.611139927961e+01	2.448274290481e-05	-1.185843922643e-01	-1.185843922643e-01	4.913254627000e-03	-5.853818199000e-04
4.124696320000e+00	-4.712000346350e+01	1.940884329736e-05	1.527382557868e-01	1.527382557868e-01	4.354258258000e-03	6.702822689000e-04
4.124696420000e+00	-5.517075985299e+01	3.040353031019e-06	-6.478865494873e-02	-6.478865494873e-02	1.740002524000e-03	-1.128904225000e-04
4.124696520000e+00	-4.931934474585e+01	1.169675855878e-05	-7.178503815480e-02	-7.178503815480e-02	3.411244282000e-03	-2.452977931000e-04
4.124696620000e+00	-4.821076783174e+01	1.509813195907e-05	-1.243426351614e-01	-1.243426351614e-01	3.855632106000e-03	-4.819056155000e-04
4.124696720000e+00	-4.779482370081e+01	1.661566126659e-05	4.125118531937e-01	4.125118531937e-01	3.734303457000e-03	1.634208970000e-03
4.124696820000e+00	-5.100234679771e+01	7.938991194131e-06	6.548465785238e-01	6.548465785238e-01	2.234772235000e-03	1.716037369000e-03
4.124696920000e+00	-5.127092377815e+01	7.462899998379e-06	2.674506016496e-01	2.674506016496e-01	2.634708203000e-03	7.219506101000e-04
4.124697020000e+00	-5.506257809476e+01	3.117038672539e-06	3.386154938145e-01	3.386154938145e-01	1.665259859000e-03	5.864710347000e-04
4.124697120000e+00	-5.264969314907e+01	5.432887162213e-06	-1.206612039686e-01	-1.206612039686e-01	2.313908424000e-03	-2.805618783000e-04
4.124697220000e+00	-4.912768621288e+01	1.222450770790e-05	5.301809961418e-01	5.301809961418e-01	3.016361013000e-03	1.768070685000e-03
4.124697320000e+00	-4.754363062035e+01	1.760503683031e-05	-4.190882969445e-01	-4.190882969445e-01	3.832729367000e-03	-1.707402246000e-03
4.124697420000e+00	-5.030745200119e+01	9.316543152567e-06	4.240299156121e-01	4.240299156121e-01	2.781984267000e-03	1.255829085000e-03
4.124697520000e+00	-5.026860530828e+01	9.400251414290e-06	9.614166956923e-02	9.614166956923e-02	3.051824077000e-03	2.943148269000e-04
4.124697620000e+00	-4.652658515997e+01	2.225058757740e-05	2.520424786177e-01	2.520424786177e-01	4.568017959000e-03	1.176350077000e-03
4.124697720000e+00	-4.824784351938e+01	1.496978793424e-05	4.327569092028e-01	4.327569092028e-01	3.512402132000e-03	1.622596437000e-03
4.124697820000e+00	-4.809565976102e+01	1.550365244255e-05	3.549750308366e-01	3.549750308366e-01	3.691987002000e-03	1.368533675000e-03
4.124697920000e+00	-5.113083275389e+01	7.707556635218e-06	-8.180622571943e-02	-8.180622571943e-02	2.766964155000e-03	-2.268611914000e-04
4.124698020000e+00	-4.821979300058e+01	1.506678877881e-05	-2.850939762857e-01	-2.850939762857e-01	3.724916413000e-03	-1.091689743000e-03
4.124698120000e+00	-5.319795576472e+01	4.788554377680e-06	4.045167820048e-01	4.045167820048e-01	2.011666654000e-03	8.612500513000e-04
4.124698220000e+00	-4.957675921426e+01	1.102361605314e-05	-5.597286531129e-02	-5.597286531129e-02	3.314983490000e-03	-1.857431403000e-04
4.124698320000e+00	-4.744847509869e+01	1.799502648287e-05	9.673808806758e-02	9.673808806758e-02	4.222220867000e-03	4.097284871000e-04
4.124698420000e+00	-5.245935348209e+01	5.676290999349e-06	3.347281432378e-01	3.347281432378e-01	2.250267400000e-03	7.826797735000e-04
4.124698520000e+00	-5.105920436372e+01	7.835731818110e-06	4.612247928440e-01	4.612247928440e-01	2.506740000000e-03	1.245787458000e-03
4.124698620000e+00	-4.972200692007e+01	1.066103349911e-05	8.712191629892e-02	8.712191629892e-02	3.252740129000e-03	2.841041223000e-04
4.124698720000e+00	-4.850851547883e+01	1.409770608979e-05	3.711712920718e-02	3.711712920718e-02	3.752105124000e-03	1.393313613000e-04
4.124698820000e+00	-5.363028539037e+01	4.334823917803e-06	7.765113579213e-02	7.765113579213e-02	2.075750160000e-03	1.615091052000e-04
4.124698920000e+00	-4.821697702238e+01	1.507656129690e-05	-3.308136240287e-01	-3.308136240287e-01	3.672320115000e-03	-1.261200329000e-03
4.124699020000e+00	-4.722217860469e+01	1.895754691959e-05	3.296319199635e-01	3.296319199635e-01	4.119612493000e-03	1.409375687000e-03
4.124699120000e+00	-4.570443229942e+01	2.688789292952e-05	-3.789590000656e-01	-3.789590000656e-01	4.817454200000e-03	-1.918339897000e-03
4.124699220000e+00	-5.158754795580e+01	6.938174275755e-06	4.234683899368e-01	4.234683899368e-01	2.401374391000e-03	1.082393325000e-03
4.124699320000e+00	-4.899463259819e+01	1.260482266899e-05	-4.131141335212e-01	-4.131141335212e-01	3.251656048000e-03	-1.425326494000e-03
4.124699420000e+00	-5.058329184431e+01	8.743208105443e-06	9.937441819099e-02	9.937441819099e-02	2.942303581000e-03	2.933559999000e-04
4.124699520000e+00	-4.939515880596e+01	1.149434211953e-05	4.566744262259e-01	4.566744262259e-01	3.042902889000e-03	1.495019775000e-03
4.124699620000e+00	-4.959091611481e+01	1.098774036041e-05	2.019051086333e-01	2.019051086333e-01	3.247440741000e-03	6.647322725000e-04
4.124699720000e+00	-4.841879370525e+01	1.439198273924e-05	1.412365084469e-01	1.412365084469e-01	3.755901875000e-03	5.340260711000e-04
4.124699820000e+00	-5.212753192377e+01	6.126984866301e-06	-4.157437941920e-01	-4.157437941920e-01	2.264421343000e-03	-9.996903759000e-04
4.124699920000e+00	-5.566199976116e+01	2.715188739649e-06	1.131238060407e+00	1.131238060407e+00	7.011971797000e-04	1.491144277000e-03
4.124700020000e+00	-4.628515971875e+01	2.352252983926e-05	-3.236921945122e-02	-3.236921945122e-02	4.847462463000e-03	-1.569634004000e-04
4.124700120000e+00	-4.617807770214e+01	2.410972350244e-05	1.432435329355e-01	1.432435329355e-01	4.859876272000e-03	7.009465909000e-04
4.124700220000e+00	-5.081623716059e+01	8.286598250140e-06	-1.939015387575e-01	-1.939015387575e-01	2.824699177000e-03	-5.546826206000e-04
4.124700320000e+00	-5.114569157959e+01	7.681231284106e-06	5.180094216296e-01	5.180094216296e-01	2.407900305000e-03	1.372314616000e-03
4.124700420000e+00	-5.034731985440e+01	9.231409459880e-06	3.527739048451e-02	3.527739048451e-02	3.036433070000e-03	1.071618929000e-04
4.124700520000e+00	-4.702180974670e+01	1.985267464999e-05	3.728703096542e-01	3.728703096542e-01	4.149467629000e-03	1.623142953000e-03
4.124700620000e+00	-6.069930760511e+01	8.512737458000e-07	1.224201041743e+00	1.224201041743e+00	3.134202182000e-04	8.677796452000e-04
4.124700720000e+00	-4.865623455216e+01	1.362625602826e-05	-1.013724692836e-01	-1.013724692836e-01	3.672425150000e-03	-3.735633091000e-04
4.124700820000e+00	-4.756930778130e+01	1.750125617599e-05	3.457559494001e-01	3.457559494001e-01	3.935871694000e-03	1.417804706000e-03
4.124700920000e+00	-4.676404232472e+01	2.106666394857e-05	6.467058311173e-02	6.467058311173e-02	4.580248894000e-03	2.966209999000e-04
